,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
2119,2495343,Buster Skrine,2560883,Equanimeous St. Brown,-0.610897,0.259,-0.869897
1231,2558009,Budda Baker,2495438,Kyle Rudolph,-0.610828,0.20800000000000002,-0.8188280000000001
519,2552434,Bobby McCain,2558129,Isaiah McKenzie,-0.610124,-0.172,-0.438124
1878,2556367,William Jackson,2550272,Albert Wilson,-0.60978,0.159,-0.76878
3961,2552265,Steven Nelson,1032,Jordy Nelson,-0.604202,0.17600000000000002,-0.7802020000000001
3639,2495108,Prince Amukamara,2532884,Marvin Jones,-0.604157,0.342,-0.9461570000000001
380,2557961,Quincy Wilson,2543614,Donte Moncrief,-0.603518,0.05,-0.653518
2910,2555552,Ryan Smith,2552458,Devin Funchess,-0.602519,0.001,-0.603519
2019,2533059,Morris Claiborne,2560988,Antonio Callaway,-0.602266,-0.061,-0.541266
1345,80668,Captain Munnerlyn,2550256,Willie Snead,-0.602202,0.061,-0.6632020000000001
954,2561001,Grant Haley,2556404,Maurice Harris,-0.600816,-0.298,-0.30281600000000003
1363,2560753,Donte Jackson,2508061,Antonio Brown,-0.600754,0.114,-0.714754
1315,80668,Captain Munnerlyn,2558127,Josh Malone,-0.600165,-1.6740000000000002,1.0738350000000003
2988,2543741,Jimmie Ward,2543495,Davante Adams,-0.599809,0.389,-0.988809
1136,2533008,Demario Davis,2555415,Austin Hooper,-0.599319,0.23399999999999999,-0.833319
917,2556512,Donte' Deayon,2553568,Cameron Meredith,-0.599022,0.12,-0.719022
3437,2552568,Byron Jones,2495893,Brandon Marshall,-0.598399,-0.168,-0.430399
3233,2530510,Chris Harris,2543457,Sammy Watkins,-0.598304,0.536,-1.134304
611,2558067,Marlon Humphrey,2561470,Derrick Willies,-0.598194,-0.079,-0.519194
2000,2532877,Trumaine Johnson,2532884,Marvin Jones,-0.597242,0.342,-0.9392420000000001
3545,2552568,Byron Jones,2558105,Chris Godwin,-0.595638,0.28600000000000003,-0.881638
2493,496733,Joe Haden,2543488,Jarvis Landry,-0.595065,-0.036000000000000004,-0.5590649999999999
1068,2552484,P.J. Williams,2556404,Maurice Harris,-0.593347,-0.298,-0.29534699999999997
2830,2561039,Carlton Davis,2540158,Zach Ertz,-0.592718,0.207,-0.7997179999999999
1778,2558062,Gareon Conley,2552652,Chris Conley,-0.592277,0.077,-0.669277
2289,2539653,Robert Alford,2495450,A.J. Green,-0.591774,0.39299999999999996,-0.984774
651,4365,Brandon Carr,2555331,Cody Core,-0.58657,0.018000000000000002,-0.60457
1756,2558062,Gareon Conley,2346,Pierre Garcon,-0.584801,-0.095,-0.48980100000000004
1933,2556367,William Jackson,2560888,Courtland Sutton,-0.584316,0.162,-0.746316
3667,2560877,Roquan Smith,2541199,Luke Willson,-0.5829,-0.09300000000000001,-0.48989999999999995
2102,2557979,Jamal Adams,2560729,Robert Foster,-0.582654,0.747,-1.3296540000000001
3795,2540180,Tyrann Mathieu,2540158,Zach Ertz,-0.579734,0.207,-0.7867339999999999
3977,2307,Orlando Scandrick,71269,Michael Crabtree,-0.579415,-0.079,-0.500415
3852,2307,Orlando Scandrick,497328,Demaryius Thomas,-0.578024,0.371,-0.949024
2538,496733,Joe Haden,2540145,Cordarrelle Patterson,-0.577805,0.21100000000000002,-0.788805
961,2561015,Lorenzo Carter,2558266,George Kittle,-0.577713,0.44,-1.017713
1724,2495617,Leon Hall,2543488,Jarvis Landry,-0.577648,-0.036000000000000004,-0.541648
334,2558976,Kenny Moore II,2556444,Josh Perkins,-0.57755,-0.298,-0.27955
3615,494289,Sherrick McManis,2530515,Chris Hogan,-0.576031,0.40700000000000003,-0.983031
4326,2559164,Michael Davis,2561002,DaeSean Hamilton,-0.573617,0.064,-0.6376170000000001
57,2532800,Nigel Bradham,2556543,David Grinnage,-0.571748,0.16399999999999998,-0.7357480000000001
3579,2543681,Kyle Fuller,2556460,Geronimo Allison,-0.56969,0.536,-1.10569
967,2535687,Michael Thomas,2558266,George Kittle,-0.568451,0.44,-1.008451
487,2560725,Minkah Fitzpatrick,497326,Golden Tate,-0.568323,-0.009000000000000001,-0.559323
2210,2557867,Tre'Davious White,2543828,Quincy Enunwa,-0.567155,-0.051,-0.5161549999999999
2497,496733,Joe Haden,2561054,Damion Ratley,-0.565004,-0.087,-0.478004
3337,2541162,A.J. Bouye,2555346,Will Fuller,-0.563509,0.797,-1.360509
3666,2495108,Prince Amukamara,2543646,Bruce Ellington,-0.562639,-0.036000000000000004,-0.526639
2892,2556934,Javien Elliott,2556404,Maurice Harris,-0.559915,-0.298,-0.26191500000000006
3812,2307,Orlando Scandrick,2508061,Antonio Brown,-0.558918,0.114,-0.672918
3330,2541162,A.J. Bouye,2555346,Will Fuller,-0.558521,0.797,-1.355521
4295,2532861,Casey Hayward,2560988,Antonio Callaway,-0.557614,-0.061,-0.49661400000000006
3602,2553500,Bryce Callahan,2553895,Adam Humphries,-0.557374,0.276,-0.8333740000000001
3039,2558157,Ahkello Witherspoon,2560888,Courtland Sutton,-0.557088,0.162,-0.7190880000000001
3623,2543681,Kyle Fuller,2532887,Jermaine Kearse,-0.55686,-0.17800000000000002,-0.37886
4048,2540155,Xavier Rhodes,2533039,Alshon Jeffery,-0.556405,0.507,-1.063405
2562,2553796,Quinton Dunbar,2558208,Chad Williams,-0.556375,-0.38,-0.17637499999999995
2418,496733,Joe Haden,2543488,Jarvis Landry,-0.556184,-0.036000000000000004,-0.520184
4145,2560728,Tre Flowers,2560735,Michael Gallup,-0.555567,0.11599999999999999,-0.671567
3025,2558157,Ahkello Witherspoon,1581,DeSean Jackson,-0.555511,0.207,-0.7625109999999999
2615,2532920,Josh Norman,2495454,Julio Jones,-0.555449,0.402,-0.957449
3914,2552265,Steven Nelson,2560988,Antonio Callaway,-0.555388,-0.061,-0.494388
3507,2552568,Byron Jones,2556404,Maurice Harris,-0.555357,-0.298,-0.257357
3808,2552265,Steven Nelson,2560920,James Washington,-0.555249,0.003,-0.558249
1049,2558847,Marcus Williams,2533040,Mohamed Sanu,-0.555235,0.44,-0.9952350000000001
2820,2561039,Carlton Davis,2552600,Nelson Agholor,-0.555203,0.204,-0.759203
2163,2557867,Tre'Davious White,2543495,Davante Adams,-0.554893,0.389,-0.943893
2575,2558136,Fabian Moreau,2495448,Randall Cobb,-0.554599,0.084,-0.6385989999999999
4214,2532966,Bobby Wagner,2558266,George Kittle,-0.554455,0.44,-0.9944550000000001
2224,2560914,Levi Wallace,2543828,Quincy Enunwa,-0.55441,-0.051,-0.5034099999999999
371,2558976,Kenny Moore II,1032,Jordy Nelson,-0.554387,0.17600000000000002,-0.730387
940,2555277,Eli Apple,2533039,Alshon Jeffery,-0.554167,0.507,-1.061167
1796,2541200,Rashaan Melvin,2558010,John Ross,-0.554151,-0.3,-0.25415099999999996
2749,2558005,Jayon Brown,2543773,James White,-0.554017,0.096,-0.650017
3728,2543501,Aaron Colvin,2543466,Eric Ebron,-0.55401,0.29,-0.8440099999999999
1797,2541200,Rashaan Melvin,2555331,Cody Core,-0.553889,0.018000000000000002,-0.571889
3422,2552568,Byron Jones,2552458,Devin Funchess,-0.553859,0.001,-0.554859
1113,2558163,Alex Anzalone,2552559,C.J. Uzomah,-0.553847,0.141,-0.694847
174,2539311,Jamie Collins,2495347,Lee Smith,-0.553803,0.34700000000000003,-0.900803
49,2552689,Ronald Darby,2552458,Devin Funchess,-0.55361,0.001,-0.55461
2174,2557867,Tre'Davious White,2557848,Corey Davis,-0.553391,0.214,-0.7673909999999999
2984,2495507,Richard Sherman,497236,Jimmy Graham,-0.553333,0.18600000000000003,-0.739333
3290,2555280,Jalen Ramsey,2543496,Odell Beckham Jr.,-0.553228,0.305,-0.858228
1990,2495343,Buster Skrine,497326,Golden Tate,-0.553157,-0.009000000000000001,-0.544157
2013,2495343,Buster Skrine,2543488,Jarvis Landry,-0.553145,-0.036000000000000004,-0.517145
1557,2552262,Quandre Diggs,2558266,George Kittle,-0.553068,0.44,-0.9930680000000001
3630,2495108,Prince Amukamara,2543471,Kelvin Benjamin,-0.552692,-0.493,-0.05969199999999997
3379,2555280,Jalen Ramsey,2532865,T.Y. Hilton,-0.552546,0.546,-1.098546
2376,2560830,Isaiah Oliver,2543495,Davante Adams,-0.552522,0.389,-0.941522
3651,2543681,Kyle Fuller,2557991,Dalvin Cook,-0.552437,0.040999999999999995,-0.593437
1854,2533060,Dre Kirkpatrick,2495459,Torrey Smith,-0.5524,0.32,-0.8724000000000001
1348,2555175,James Bradberry,2543468,Mike Evans,-0.5524,0.39799999999999996,-0.9503999999999999
1067,2556735,Ken Crawley,2556404,Maurice Harris,-0.5524,-0.298,-0.2544
653,4365,Brandon Carr,2555466,Tyler Boyd,-0.552273,0.579,-1.131273
2088,2532877,Trumaine Johnson,2557848,Corey Davis,-0.552254,0.214,-0.766254
2498,496733,Joe Haden,2543847,John Brown,-0.552254,0.168,-0.7202540000000001
3911,2307,Orlando Scandrick,2561054,Damion Ratley,-0.552254,-0.087,-0.46525400000000006
1007,2532875,Janoris Jenkins,2543759,Ryan Grant,-0.552108,0.087,-0.639108
1282,2495504,Patrick Peterson,2495454,Julio Jones,-0.552108,0.402,-0.9541080000000001
1794,2555394,Daryl Worley,2555331,Cody Core,-0.552104,0.018000000000000002,-0.570104
1403,2555175,James Bradberry,2495454,Julio Jones,-0.552074,0.402,-0.954074
1540,2543571,Bashaud Breeland,2543836,T.J. Jones,-0.551982,0.10400000000000001,-0.655982
2011,2532877,Trumaine Johnson,2560988,Antonio Callaway,-0.551962,-0.061,-0.49096199999999995
3014,2558157,Ahkello Witherspoon,2543496,Odell Beckham Jr.,-0.551962,0.305,-0.856962
3686,2495108,Prince Amukamara,2543498,Brandin Cooks,-0.551773,0.49200000000000005,-1.043773
3936,2552265,Steven Nelson,2543498,Brandin Cooks,-0.551714,0.49200000000000005,-1.043714
4197,2558259,Shaquill Griffin,2560907,Marquez Valdes-Scantling,-0.551552,0.12300000000000001,-0.674552
0,2552689,Ronald Darby,2495454,Julio Jones,-0.551513,0.402,-0.953513
94,2553790,DeVante Bausby,2543496,Odell Beckham Jr.,-0.5512,0.305,-0.8562000000000001
561,2552279,Za'Darius Smith,2495139,Charles Clay,-0.551132,-0.498,-0.05313199999999996
2150,2557867,Tre'Davious White,2543495,Davante Adams,-0.550843,0.389,-0.939843
752,2533062,Stephon Gilmore,2550272,Albert Wilson,-0.55084,0.159,-0.70984
2805,2550613,Malcolm Butler,2543466,Eric Ebron,-0.550505,0.29,-0.8405050000000001
3927,2552265,Steven Nelson,2553435,David Johnson,-0.550488,-0.223,-0.327488
843,89756,Jason McCourty,2541785,Adam Thielen,-0.550265,0.35100000000000003,-0.901265
2560,496733,Joe Haden,2558010,John Ross,-0.550097,-0.3,-0.25009699999999996
396,2558976,Kenny Moore II,2557895,Dede Westbrook,-0.549991,0.183,-0.732991
3373,2555280,Jalen Ramsey,2532865,T.Y. Hilton,-0.549916,0.546,-1.095916
3559,2557840,Chidobe Awuzie,2555295,Sterling Shepard,-0.549824,0.289,-0.838824
3156,2552488,Marcus Peters,2543509,Allen Robinson,-0.549488,0.285,-0.8344879999999999
2293,2539334,Desmond Trufant,2508061,Antonio Brown,-0.549278,0.114,-0.663278
861,89756,Jason McCourty,2560729,Robert Foster,-0.548837,0.747,-1.2958370000000001
2520,2540221,Vince Williams,2553840,Brian Parker,-0.548642,-0.322,-0.22664199999999995
3810,2552265,Steven Nelson,2508061,Antonio Brown,-0.54854,0.114,-0.66254
2903,2561039,Carlton Davis,2560836,Dante Pettis,-0.547175,0.414,-0.9611749999999999
1809,2495153,Marcus Gilchrist,2552652,Chris Conley,-0.546984,0.077,-0.623984
406,2558976,Kenny Moore II,2541316,Ryan Griffin,-0.546346,-0.006,-0.540346
2207,2507817,Rafael Bush,2561137,Trenton Cannon,-0.546323,-0.376,-0.170323
3063,2558830,Samson Ebukam,2559248,Ricky Seals-Jones,-0.546032,-0.486,-0.060031999999999974
3377,2539237,D.J. Hayden,2530700,Dontrelle Inman,-0.545678,0.462,-1.007678
3211,2507917,Tramaine Brock,2543498,Brandin Cooks,-0.545579,0.49200000000000005,-1.037579
3816,2307,Orlando Scandrick,2560920,James Washington,-0.545082,0.003,-0.548082
2754,2558065,Adoree' Jackson,2530515,Chris Hogan,-0.545082,0.40700000000000003,-0.952082
684,2558067,Marlon Humphrey,2556214,Tyreek Hill,-0.544429,0.479,-1.0234290000000001
1908,2533060,Dre Kirkpatrick,2543468,Mike Evans,-0.544385,0.39799999999999996,-0.942385
433,2552434,Bobby McCain,2557848,Corey Davis,-0.54424,0.214,-0.7582399999999999
3671,2543681,Kyle Fuller,2543646,Bruce Ellington,-0.544119,-0.036000000000000004,-0.508119
1241,2543855,Bene' Benwikere,2558914,Kendrick Bourne,-0.543939,0.16699999999999998,-0.710939
1446,2560755,Josh Jackson,2532884,Marvin Jones,-0.543627,0.342,-0.8856269999999999
4259,2560728,Tre Flowers,2506106,Larry Fitzgerald,-0.543161,0.023,-0.566161
275,2550164,T.J. Carrie,2540165,DeAndre Hopkins,-0.542897,0.429,-0.971897
2370,2560830,Isaiah Oliver,2543495,Davante Adams,-0.542364,0.389,-0.931364
662,4365,Brandon Carr,2550597,Seth Roberts,-0.541618,0.28800000000000003,-0.8296180000000001
1687,2540288,Darius Slay,2560907,Marquez Valdes-Scantling,-0.541582,0.12300000000000001,-0.664582
3420,2557840,Chidobe Awuzie,2557997,Christian McCaffrey,-0.541379,0.223,-0.764379
4043,2555177,Mackensie Alexander,2557898,Cooper Kupp,-0.541377,0.599,-1.140377
1973,2543474,Darqueze Dennard,2560862,Jaylen Samuels,-0.541237,0.43200000000000005,-0.973237
4164,2540140,Barkevious Mingo,2557889,Gerald Everett,-0.54075,0.21,-0.7507499999999999
1508,2560982,Tony Brown,2558856,David Moore,-0.540508,0.254,-0.794508
401,2558976,Kenny Moore II,2540165,DeAndre Hopkins,-0.540216,0.429,-0.9692160000000001
3358,2541162,A.J. Bouye,2508061,Antonio Brown,-0.540215,0.114,-0.654215
1491,2560952,Jaire Alexander,2552409,DeVante Parker,-0.5398,-0.040999999999999995,-0.49879999999999997
79,2557958,Sidney Jones,2560878,Tre'Quan Smith,-0.538811,0.45899999999999996,-0.997811
62,2558168,Rasul Douglas,2543614,Donte Moncrief,-0.538581,0.05,-0.588581
1188,2555277,Eli Apple,2495459,Torrey Smith,-0.538247,0.32,-0.858247
2449,2558849,Cameron Sutton,2550256,Willie Snead,-0.538007,0.061,-0.5990070000000001
160,2560916,Denzel Ward,2531332,Terrelle Pryor,-0.537619,0.0,-0.537619
4041,2540155,Xavier Rhodes,2543498,Brandin Cooks,-0.537305,0.49200000000000005,-1.0293050000000001
2683,2550613,Malcolm Butler,2540165,DeAndre Hopkins,-0.537248,0.429,-0.966248
2354,2539334,Desmond Trufant,2556370,Michael Thomas,-0.536582,0.6,-1.136582
3353,2539237,D.J. Hayden,2560920,James Washington,-0.536371,0.003,-0.539371
289,2556475,Briean Boddy-Calhoun,2558066,Curtis Samuel,-0.536343,0.052000000000000005,-0.5883430000000001
3385,2555329,Myles Jack,2543466,Eric Ebron,-0.536263,0.29,-0.826263
1840,2556367,William Jackson,2560957,Mark Andrews,-0.535917,0.759,-1.2949169999999999
3837,2552265,Steven Nelson,2558202,Trent Taylor,-0.535084,-0.109,-0.426084
765,89756,Jason McCourty,2543759,Ryan Grant,-0.534435,0.087,-0.621435
2617,2553796,Quinton Dunbar,2560854,Calvin Ridley,-0.533893,0.483,-1.016893
1558,2540288,Darius Slay,2346,Pierre Garcon,-0.53348,-0.095,-0.43848
3952,2307,Orlando Scandrick,2558194,Josh Reynolds,-0.532677,0.133,-0.665677
1179,2555277,Eli Apple,2495459,Torrey Smith,-0.532426,0.32,-0.8524259999999999
4065,2543459,Anthony Barr,2553744,Eric Tomlinson,-0.532414,-0.5379999999999999,0.005585999999999869
2342,2539334,Desmond Trufant,2560735,Michael Gallup,-0.53215,0.11599999999999999,-0.64815
1499,2543571,Bashaud Breeland,2552430,Tyler Lockett,-0.531887,1.097,-1.628887
185,2560916,Denzel Ward,2543847,John Brown,-0.531699,0.168,-0.6996990000000001
782,2533062,Stephon Gilmore,2543509,Allen Robinson,-0.531454,0.285,-0.816454
2141,2557867,Tre'Davious White,2540154,Keenan Allen,-0.531291,0.257,-0.788291
1340,2560753,Donte Jackson,2543847,John Brown,-0.53095,0.168,-0.6989500000000001
2276,2539653,Robert Alford,2495450,A.J. Green,-0.530702,0.39299999999999996,-0.923702
2164,2560766,Taron Johnson,2543495,Davante Adams,-0.530542,0.389,-0.919542
582,2555505,Matt Judon,497322,Emmanuel Sanders,-0.530366,0.221,-0.751366
2641,2558136,Fabian Moreau,2535698,Cole Beasley,-0.528778,0.435,-0.963778
1438,2560952,Jaire Alexander,2495139,Charles Clay,-0.527739,-0.498,-0.02973899999999996
3596,2495108,Prince Amukamara,2560781,Christian Kirk,-0.527722,0.127,-0.654722
1856,2543474,Darqueze Dennard,2560813,D.J. Moore,-0.527418,0.045,-0.5724180000000001
1124,2555277,Eli Apple,2495454,Julio Jones,-0.527099,0.402,-0.929099
3395,2555280,Jalen Ramsey,2532841,Michael Floyd,-0.526561,-0.225,-0.30156099999999997
1980,2555547,KeiVarae Russell,2558149,JuJu Smith-Schuster,-0.526387,0.332,-0.858387
4086,2540155,Xavier Rhodes,2550617,Taylor Gabriel,-0.526322,0.26,-0.786322
1814,2560819,Nick Nelson,2552652,Chris Conley,-0.526147,0.077,-0.603147
246,2550164,T.J. Carrie,2495454,Julio Jones,-0.525965,0.402,-0.927965
777,2533062,Stephon Gilmore,2543457,Sammy Watkins,-0.525637,0.536,-1.0616370000000002
3551,2557840,Chidobe Awuzie,2543468,Mike Evans,-0.525629,0.39799999999999996,-0.923629
3374,2541162,A.J. Bouye,2530700,Dontrelle Inman,-0.5251,0.462,-0.9871000000000001
3473,2555531,Anthony Brown,2561018,D.J. Chark,-0.52488,-0.498,-0.026880000000000015
2518,2560712,Terrell Edmunds,497322,Emmanuel Sanders,-0.524814,0.221,-0.745814
3431,2552686,Damien Wilson,2543496,Odell Beckham Jr.,-0.524678,0.305,-0.8296779999999999
2026,2495343,Buster Skrine,2557895,Dede Westbrook,-0.524375,0.183,-0.7073750000000001
3992,2552265,Steven Nelson,2530747,Doug Baldwin,-0.523783,0.40700000000000003,-0.930783
2724,2558065,Adoree' Jackson,2543847,John Brown,-0.523607,0.168,-0.6916070000000001
1700,2558062,Gareon Conley,2560888,Courtland Sutton,-0.523375,0.162,-0.6853750000000001
1159,2555277,Eli Apple,2560813,D.J. Moore,-0.523299,0.045,-0.568299
1251,2558009,Budda Baker,2540258,Travis Kelce,-0.522971,0.52,-1.042971
1484,80431,Clay Matthews,238498,Julian Edelman,-0.522563,0.13,-0.652563
897,2555522,B.J. Goodson,2541316,Ryan Griffin,-0.522525,-0.006,-0.516525
2235,2561107,Corey Thompson,497240,Rob Gronkowski,-0.522134,0.39899999999999997,-0.9211339999999999
687,2558067,Marlon Humphrey,2555478,Demarcus Robinson,-0.52208,0.33799999999999997,-0.86008
53,2555383,Jalen Mills,2560813,D.J. Moore,-0.521976,0.045,-0.566976
2142,2560766,Taron Johnson,2541785,Adam Thielen,-0.521142,0.35100000000000003,-0.872142
378,2558976,Kenny Moore II,2557895,Dede Westbrook,-0.521021,0.183,-0.704021
2973,2495507,Richard Sherman,2506106,Larry Fitzgerald,-0.520602,0.023,-0.543602
2998,2558157,Ahkello Witherspoon,2543498,Brandin Cooks,-0.520183,0.49200000000000005,-1.012183
4229,2558259,Shaquill Griffin,2552608,Stefon Diggs,-0.519806,-0.02,-0.499806
2296,2552392,Jordan Richards,2540215,Vance McDonald,-0.519801,0.258,-0.777801
2488,2532946,Coty Sensabaugh,2543488,Jarvis Landry,-0.518654,-0.036000000000000004,-0.4826539999999999
4361,2559164,Michael Davis,2543471,Kelvin Benjamin,-0.518474,-0.493,-0.025473999999999997
4244,2558259,Shaquill Griffin,2556214,Tyreek Hill,-0.518281,0.479,-0.997281
1600,2540288,Darius Slay,2540202,Kenny Stills,-0.518281,0.384,-0.902281
1585,2552262,Quandre Diggs,497236,Jimmy Graham,-0.518115,0.18600000000000003,-0.704115
3731,2495872,Johnathan Joseph,2532865,T.Y. Hilton,-0.516906,0.546,-1.062906
2647,2552276,Preston Smith,2540158,Zach Ertz,-0.516633,0.207,-0.723633
814,71251,Patrick Chung,2560883,Equanimeous St. Brown,-0.516521,0.259,-0.775521
1862,2533060,Dre Kirkpatrick,2533040,Mohamed Sanu,-0.516068,0.44,-0.9560679999999999
2911,2556934,Javien Elliott,2556370,Michael Thomas,-0.515988,0.6,-1.115988
1801,2543855,Bene' Benwikere,2558985,Tim Patrick,-0.515809,0.247,-0.762809
4094,2555156,Jayron Kearse,497236,Jimmy Graham,-0.515568,0.18600000000000003,-0.7015680000000001
4099,2555177,Mackensie Alexander,2560883,Equanimeous St. Brown,-0.515244,0.259,-0.774244
1967,2560839,Darius Phillips,2560988,Antonio Callaway,-0.51496,-0.061,-0.45396
781,2533062,Stephon Gilmore,2543457,Sammy Watkins,-0.514841,0.536,-1.0508410000000001
2294,2557967,Duke Riley,2508061,Antonio Brown,-0.514664,0.114,-0.628664
1559,2557855,Jarrad Davis,2558918,Matt Breida,-0.51439,0.305,-0.8193900000000001
2060,2533059,Morris Claiborne,2555214,Laquon Treadwell,-0.514264,-0.14300000000000002,-0.37126400000000004
1646,2540288,Darius Slay,2543509,Allen Robinson,-0.514021,0.285,-0.799021
481,2560725,Minkah Fitzpatrick,497326,Golden Tate,-0.513921,-0.009000000000000001,-0.504921
1909,2560839,Darius Phillips,1581,DeSean Jackson,-0.51369,0.207,-0.7206899999999999
1202,2495504,Patrick Peterson,2550617,Taylor Gabriel,-0.513507,0.26,-0.7735070000000001
3183,2530510,Chris Harris,2543847,John Brown,-0.513395,0.168,-0.6813950000000001
1207,2543855,Bene' Benwikere,2543509,Allen Robinson,-0.513243,0.285,-0.798243
4153,2560728,Tre Flowers,2558208,Chad Williams,-0.512756,-0.38,-0.13275599999999999
1103,2558061,Marshon Lattimore,2543498,Brandin Cooks,-0.512259,0.49200000000000005,-1.004259
605,4365,Brandon Carr,2543488,Jarvis Landry,-0.512177,-0.036000000000000004,-0.47617699999999996
4166,2553637,Justin Coleman,2558194,Josh Reynolds,-0.512084,0.133,-0.645084
2076,2533059,Morris Claiborne,2543471,Kelvin Benjamin,-0.511643,-0.493,-0.018642999999999965
2861,2506861,Brent Grimes,2552418,Justin Hardy,-0.51153,0.043,-0.5545300000000001
3020,2558157,Ahkello Witherspoon,2543496,Odell Beckham Jr.,-0.511175,0.305,-0.8161750000000001
1191,2558009,Budda Baker,2552415,Jamison Crowder,-0.51102,0.1,-0.61102
3586,2495108,Prince Amukamara,2495893,Brandon Marshall,-0.510966,-0.168,-0.342966
2369,2556445,Brian Poole,2495448,Randall Cobb,-0.510814,0.084,-0.594814
4149,2532890,Mychal Kendricks,2553454,Geoff Swaim,-0.510711,0.13699999999999998,-0.647711
1481,2552697,Jermaine Whitehead,238498,Julian Edelman,-0.509935,0.13,-0.639935
448,2552434,Bobby McCain,1032,Jordy Nelson,-0.50878,0.17600000000000002,-0.68478
307,2543637,Terrance Mitchell,2558010,John Ross,-0.50868,-0.3,-0.20868000000000003
2441,2539978,Jon Bostic,2557856,O.J. Howard,-0.508592,0.589,-1.0975920000000001
2618,2553796,Quinton Dunbar,2557034,Marvin Hall,-0.507819,-0.048,-0.45981900000000003
