,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
3288,2539943,D.J. Swearinger,2550656,Cameron Brate,-0.922571,0.025,-0.947571
5009,2530794,Ron Parker,497328,Demaryius Thomas,-0.922,0.371,-1.2930000000000001
5237,2552312,Eric Kendricks,2649,Danny Amendola,-0.921763,-0.028999999999999998,-0.892763
5501,2560760,Derwin James,497322,Emmanuel Sanders,-0.921742,0.221,-1.142742
4044,2507917,Tramaine Brock,1032,Jordy Nelson,-0.921736,0.17600000000000002,-1.097736
5238,2552448,Trae Waynes,2540202,Kenny Stills,-0.921571,0.384,-1.305571
1041,2535687,Michael Thomas,2507166,Ted Ginn,-0.921451,-0.077,-0.8444510000000001
3558,2555299,Vernon Hargreaves III,2558019,Alvin Kamara,-0.921312,0.203,-1.124312
3700,2555307,Devante Bond,2552487,Amari Cooper,-0.921251,0.27899999999999997,-1.200251
3080,496733,Joe Haden,2560988,Antonio Callaway,-0.920799,-0.061,-0.859799
4319,2532848,Tashaun Gipson,2534436,Deonte Thompson,-0.920792,-0.125,-0.795792
584,2555539,Xavien Howard,2560907,Marquez Valdes-Scantling,-0.920635,0.12300000000000001,-1.043635
1725,2555175,James Bradberry,2557986,David Njoku,-0.920612,0.002,-0.922612
3317,2558136,Fabian Moreau,2560995,Dallas Goedert,-0.91988,0.165,-1.08488
2493,2533059,Morris Claiborne,2543488,Jarvis Landry,-0.919596,-0.036000000000000004,-0.8835959999999999
2573,2553353,Darryl Roberts,2649,Danny Amendola,-0.919171,-0.028999999999999998,-0.8901709999999999
3201,2539943,D.J. Swearinger,2506106,Larry Fitzgerald,-0.919143,0.023,-0.9421430000000001
781,2495775,Eric Weddle,2543468,Mike Evans,-0.919014,0.39799999999999996,-1.317014
4547,2543681,Kyle Fuller,2559248,Ricky Seals-Jones,-0.918842,-0.486,-0.43284200000000006
5155,2540155,Xavier Rhodes,2558208,Chad Williams,-0.918244,-0.38,-0.538244
112,79848,Malcolm Jenkins,2560968,Saquon Barkley,-0.918224,-0.083,-0.8352240000000001
3990,2556277,Marqui Christian,2558052,Kenny Golladay,-0.917791,0.47200000000000003,-1.389791
4997,2555542,Jordan Lucas,2543773,James White,-0.917693,0.096,-1.013693
2223,2495153,Marcus Gilchrist,2552656,J.J. Nelson,-0.917345,-0.353,-0.564345
3500,2555158,Kevin Byard,2553318,James O'Shaughnessy,-0.917318,-0.285,-0.6323179999999999
1559,2558009,Budda Baker,2540269,C.J. Anderson,-0.917297,0.19699999999999998,-1.114297
1704,2558171,Corn Elder,2558856,David Moore,-0.916914,0.254,-1.170914
4434,2541832,Jeff Heath,2555317,Tajae Sharpe,-0.916812,0.146,-1.0628119999999999
3709,2506861,Brent Grimes,2495454,Julio Jones,-0.916597,0.402,-1.318597
2265,2555342,Karl Joseph,2560888,Courtland Sutton,-0.916144,0.162,-1.078144
5381,2558077,Lano Hill,2556214,Tyreek Hill,-0.915808,0.479,-1.3948079999999998
1071,2552454,Landon Collins,2543500,Jordan Matthews,-0.91567,0.46799999999999997,-1.38367
5568,2557927,Desmond King,2561002,DaeSean Hamilton,-0.915667,0.064,-0.9796670000000001
3771,2558157,Ahkello Witherspoon,2540169,Robert Woods,-0.915421,0.447,-1.362421
2666,2539240,Micah Hyde,71269,Michael Crabtree,-0.914918,-0.079,-0.835918
2917,2555255,De'Vondre Campbell,2552487,Amari Cooper,-0.914801,0.27899999999999997,-1.193801
5189,2552312,Eric Kendricks,2558049,Michael Roberts,-0.914464,-0.535,-0.379464
4490,2555531,Anthony Brown,2540158,Zach Ertz,-0.914303,0.207,-1.121303
4905,2558094,Zach Cunningham,2557934,Elijah McGuire,-0.914296,-0.149,-0.765296
1045,2539338,B.W. Webb,2560878,Tre'Quan Smith,-0.914063,0.45899999999999996,-1.373063
1833,2560755,Josh Jackson,238498,Julian Edelman,-0.913943,0.13,-1.043943
1483,2543855,Bene' Benwikere,2559076,Marcus Kemp,-0.913935,-0.662,-0.251935
5141,2525323,Andrew Sendejo,2557898,Cooper Kupp,-0.913906,0.599,-1.512906
1353,2558061,Marshon Lattimore,2558105,Chris Godwin,-0.913649,0.28600000000000003,-1.199649
3037,2540221,Vince Williams,71269,Michael Crabtree,-0.913506,-0.079,-0.8345060000000001
52,2552689,Ronald Darby,2557870,Taywan Taylor,-0.913338,0.019,-0.932338
977,2533062,Stephon Gilmore,2552409,DeVante Parker,-0.913315,-0.040999999999999995,-0.872315
1730,2540152,Eric Reid,2506122,Benjamin Watson,-0.913262,0.41200000000000003,-1.325262
2185,306,Dominique Rodgers-Cromartie,2552430,Tyler Lockett,-0.913247,1.097,-2.010247
2544,2553353,Darryl Roberts,2552608,Stefon Diggs,-0.912872,-0.02,-0.892872
3077,2560712,Terrell Edmunds,2561021,Nick Chubb,-0.912663,-0.22399999999999998,-0.688663
2948,2555162,Deion Jones,497236,Jimmy Graham,-0.912192,0.18600000000000003,-1.098192
460,2561131,George Odum,2550198,Bennie Fowler,-0.912168,0.266,-1.1781679999999999
1154,2561001,Grant Haley,2540160,Jordan Reed,-0.911961,-0.14,-0.771961
168,2556587,Cre'von LeBlanc,2552415,Jamison Crowder,-0.911775,0.1,-1.011775
223,2543823,E.J. Gaines,71269,Michael Crabtree,-0.911654,-0.079,-0.832654
116,2553790,DeVante Bausby,2541944,Russell Shepard,-0.911612,0.14300000000000002,-1.054612
1618,2560753,Donte Jackson,2543496,Odell Beckham Jr.,-0.911085,0.305,-1.216085
371,2552386,Clayton Geathers,2540158,Zach Ertz,-0.911083,0.207,-1.118083
2763,2557867,Tre'Davious White,2557895,Dede Westbrook,-0.91105,0.183,-1.09405
3887,2543492,Lamarcus Joyner,2540154,Keenan Allen,-0.910976,0.257,-1.167976
95,2558168,Rasul Douglas,2552487,Amari Cooper,-0.910969,0.27899999999999997,-1.189969
5391,2553637,Justin Coleman,2543471,Kelvin Benjamin,-0.910828,-0.493,-0.417828
1284,2539277,Manti Te'o,2555306,David Morgan,-0.910786,0.003,-0.913786
4425,2555531,Anthony Brown,2540160,Jordan Reed,-0.910762,-0.14,-0.770762
1142,2539338,B.W. Webb,2550617,Taylor Gabriel,-0.910758,0.26,-1.170758
3753,2557837,Reuben Foster,2552469,Melvin Gordon,-0.91072,0.18600000000000003,-1.09672
4462,2541832,Jeff Heath,2495826,Vernon Davis,-0.910653,0.39399999999999996,-1.304653
3416,2555158,Kevin Byard,2557863,Zay Jones,-0.910633,-0.109,-0.801633
1077,2540143,Alec Ogletree,2552600,Nelson Agholor,-0.910568,0.204,-1.114568
1669,2506352,Thomas Davis,2552402,Nick Boyle,-0.910442,-0.147,-0.763442
2999,2540221,Vince Williams,2543468,Mike Evans,-0.91042,0.39799999999999996,-1.30842
2942,2561132,Foye Oluokun,497236,Jimmy Graham,-0.91018,0.18600000000000003,-1.09618
1548,2558009,Budda Baker,2533040,Mohamed Sanu,-0.910024,0.44,-1.3500240000000001
835,2543699,Kyle Van Noy,2552471,T.J. Yeldon,-0.90998,-0.171,-0.73898
21,2557958,Sidney Jones,2553895,Adam Humphries,-0.909387,0.276,-1.185387
172,2495613,Corey Graham,2555343,Josh Doctson,-0.908523,-0.07,-0.8385229999999999
4847,2495251,Shareece Wright,497322,Emmanuel Sanders,-0.907634,0.221,-1.1286340000000001
2568,2557979,Jamal Adams,2535964,Josh Bellamy,-0.907525,-0.42100000000000004,-0.486525
2702,2560766,Taron Johnson,2541785,Adam Thielen,-0.907222,0.35100000000000003,-1.258222
885,2541243,Duron Harmon,2543457,Sammy Watkins,-0.906837,0.536,-1.442837
4444,2541832,Jeff Heath,2533039,Alshon Jeffery,-0.906669,0.507,-1.413669
5056,2307,Orlando Scandrick,2543498,Brandin Cooks,-0.906251,0.49200000000000005,-1.3982510000000001
1727,2555175,James Bradberry,2559385,Dan Arnold,-0.90537,0.39399999999999996,-1.29937
4328,2555280,Jalen Ramsey,2532865,T.Y. Hilton,-0.904638,0.546,-1.450638
5335,2560728,Tre Flowers,2557898,Cooper Kupp,-0.90455,0.599,-1.50355
4218,2543711,Telvin Smith,2543496,Odell Beckham Jr.,-0.904488,0.305,-1.209488
1646,2560753,Donte Jackson,2555343,Josh Doctson,-0.904441,-0.07,-0.834441
1479,2543855,Bene' Benwikere,2558914,Kendrick Bourne,-0.90434,0.16699999999999998,-1.07134
1059,2552454,Landon Collins,2557997,Christian McCaffrey,-0.9043,0.223,-1.1273
903,2556571,Jonathan Jones,2535964,Josh Bellamy,-0.904002,-0.42100000000000004,-0.48300199999999993
3389,2539320,Kenny Vaccaro,2543683,Austin Seferian-Jenkins,-0.903984,0.075,-0.978984
5331,2553637,Justin Coleman,2557898,Cooper Kupp,-0.903748,0.599,-1.502748
5034,2307,Orlando Scandrick,2552597,Breshad Perriman,-0.903421,0.624,-1.527421
3206,2553687,Zach Vigil,2553435,David Johnson,-0.903206,-0.223,-0.680206
2897,2561132,Foye Oluokun,2556404,Maurice Harris,-0.903106,-0.298,-0.6051059999999999
5208,2532948,Harrison Smith,2543509,Allen Robinson,-0.901879,0.285,-1.186879
3334,2561003,Shaun Dion Hamilton,2541944,Russell Shepard,-0.901187,0.14300000000000002,-1.044187
2770,2560914,Levi Wallace,2552409,DeVante Parker,-0.90073,-0.040999999999999995,-0.85973
2938,2556443,Sharrod Neasman,2552429,Ty Montgomery,-0.90068,-0.18,-0.72068
2172,2495153,Marcus Gilchrist,2557986,David Njoku,-0.900007,0.002,-0.902007
3336,2532920,Josh Norman,2541944,Russell Shepard,-0.899765,0.14300000000000002,-1.0427650000000002
4090,2555550,Justin Simmons,2543498,Brandin Cooks,-0.899227,0.49200000000000005,-1.391227
5239,2560741,Holton Hill,2560994,Mike Gesicki,-0.899162,0.034,-0.933162
4598,2553500,Bryce Callahan,2557885,Jordan Leggett,-0.898642,0.068,-0.966642
4650,2558176,Eddie Jackson,2558052,Kenny Golladay,-0.898095,0.47200000000000003,-1.370095
2159,2536032,Emmanuel Lamur,2560988,Antonio Callaway,-0.898023,-0.061,-0.8370230000000001
3829,2560917,Fred Warner,2561002,DaeSean Hamilton,-0.89772,0.064,-0.9617199999999999
2344,2533060,Dre Kirkpatrick,2508061,Antonio Brown,-0.897294,0.114,-1.0112940000000001
1264,2539982,A.J. Klein,2552402,Nick Boyle,-0.896197,-0.147,-0.749197
993,2533062,Stephon Gilmore,2560729,Robert Foster,-0.896133,0.747,-1.643133
2655,2557979,Jamal Adams,238498,Julian Edelman,-0.896071,0.13,-1.026071
4316,2555280,Jalen Ramsey,2543471,Kelvin Benjamin,-0.895939,-0.493,-0.40293900000000005
372,2558060,Malik Hooker,2552600,Nelson Agholor,-0.895561,0.204,-1.099561
3093,2560712,Terrell Edmunds,2543847,John Brown,-0.895497,0.168,-1.063497
157,79848,Malcolm Jenkins,2541316,Ryan Griffin,-0.894869,-0.006,-0.888869
4965,2530794,Ron Parker,2558266,George Kittle,-0.893477,0.44,-1.333477
4995,2530794,Ron Parker,2537931,Josh Gordon,-0.893172,0.544,-1.437172
311,2556475,Briean Boddy-Calhoun,2532978,Jarius Wright,-0.893079,0.043,-0.936079
4682,2558176,Eddie Jackson,2558194,Josh Reynolds,-0.892856,0.133,-1.025856
5518,2550842,Adrian Phillips,2540215,Vance McDonald,-0.892739,0.258,-1.150739
5279,2558259,Shaquill Griffin,2558208,Chad Williams,-0.892225,-0.38,-0.512225
3270,2495281,Mason Foster,2543496,Odell Beckham Jr.,-0.891955,0.305,-1.196955
2732,2560713,Tremaine Edmunds,2543466,Eric Ebron,-0.891533,0.29,-1.181533
5522,2557927,Desmond King,2552633,Jesse James,-0.89108,0.493,-1.38408
1506,2495807,Antoine Bethea,2552654,Geremy Davis,-0.889871,-0.89,0.00012900000000004574
1134,2540143,Alec Ogletree,2543500,Jordan Matthews,-0.889834,0.46799999999999997,-1.357834
3768,2560917,Fred Warner,2558204,Jamaal Williams,-0.88979,-0.14400000000000002,-0.74579
3174,2532946,Coty Sensabaugh,2541834,Josh Hill,-0.887841,0.183,-1.070841
3631,2506861,Brent Grimes,2558066,Curtis Samuel,-0.887346,0.052000000000000005,-0.939346
3521,494277,Kendrick Lewis,2541944,Russell Shepard,-0.88688,0.14300000000000002,-1.02988
1470,2495504,Patrick Peterson,2560888,Courtland Sutton,-0.885642,0.162,-1.047642
1492,2530491,Josh Bynes,2556214,Tyreek Hill,-0.885517,0.479,-1.364517
3605,2557945,Justin Evans,2552418,Justin Hardy,-0.88479,0.043,-0.92779
4625,2560877,Roquan Smith,2561261,Brandon Powell,-0.884712,0.042,-0.9267120000000001
3921,2553536,Troy Hill,2552399,Jeff Heuerman,-0.88421,-0.294,-0.5902100000000001
253,2556475,Briean Boddy-Calhoun,2543468,Mike Evans,-0.883939,0.39799999999999996,-1.281939
1539,2557887,Haason Reddick,2555415,Austin Hooper,-0.883128,0.23399999999999999,-1.1171280000000001
4281,2541162,A.J. Bouye,2555346,Will Fuller,-0.881942,0.797,-1.6789420000000002
1020,2552454,Landon Collins,2552471,T.J. Yeldon,-0.881541,-0.171,-0.710541
3139,2535613,L.J. Fort,2559169,Austin Ekeler,-0.880519,0.109,-0.989519
4790,2495872,Johnathan Joseph,2560735,Michael Gallup,-0.880235,0.11599999999999999,-0.996235
3874,2540197,Nickell Robey-Coleman,2552656,J.J. Nelson,-0.880154,-0.353,-0.527154
2916,2557967,Duke Riley,2552487,Amari Cooper,-0.879359,0.27899999999999997,-1.158359
5036,2555173,Eric Murray,2559248,Ricky Seals-Jones,-0.879303,-0.486,-0.39330299999999996
1508,2558009,Budda Baker,2558116,Aaron Jones,-0.879095,0.081,-0.9600949999999999
4611,2552385,Adrian Amos,2557863,Zay Jones,-0.878703,-0.109,-0.769703
1327,2558061,Marshon Lattimore,2560854,Calvin Ridley,-0.878519,0.483,-1.361519
4343,2539237,D.J. Hayden,2532841,Michael Floyd,-0.878269,-0.225,-0.653269
3610,2552592,Kwon Alexander,2561021,Nick Chubb,-0.87815,-0.22399999999999998,-0.65415
916,2533062,Stephon Gilmore,2543471,Kelvin Benjamin,-0.877899,-0.493,-0.384899
2847,2556445,Brian Poole,2507166,Ted Ginn,-0.877767,-0.077,-0.800767
1979,2543872,Nevin Lawson,2560907,Marquez Valdes-Scantling,-0.877563,0.12300000000000001,-1.000563
3273,2539943,D.J. Swearinger,2560968,Saquon Barkley,-0.877139,-0.083,-0.794139
2492,2555322,Darron Lee,2533047,Orson Charles,-0.876736,-0.36700000000000005,-0.509736
4537,2555285,Leonard Floyd,2555289,Nick Vannett,-0.876621,0.198,-1.074621
2407,2533058,Vontaze Burfict,2555468,Rashard Higgins,-0.876611,0.489,-1.365611
2457,2560970,Jessie Bates,2540215,Vance McDonald,-0.875722,0.258,-1.1337220000000001
5,2558175,Nate Gerry,2555415,Austin Hooper,-0.87464,0.23399999999999999,-1.1086399999999998
785,2555378,Tavon Young,2553895,Adam Humphries,-0.874172,0.276,-1.150172
3657,2555307,Devante Bond,2558266,George Kittle,-0.873818,0.44,-1.313818
2281,2559054,Nicholas Morrow,2556214,Tyreek Hill,-0.873741,0.479,-1.352741
4099,2543505,Bradley Roby,2560781,Christian Kirk,-0.873296,0.127,-1.000296
69,2552689,Ronald Darby,2550599,Scott Simonson,-0.872574,-0.342,-0.5305739999999999
2939,2556443,Sharrod Neasman,2543847,John Brown,-0.870921,0.168,-1.038921
1760,2560755,Josh Jackson,2550284,Trey Burton,-0.870568,0.07,-0.9405680000000001
2936,2556443,Sharrod Neasman,2552402,Nick Boyle,-0.86907,-0.147,-0.72207
2085,2540288,Darius Slay,2506106,Larry Fitzgerald,-0.868366,0.023,-0.891366
2130,2558062,Gareon Conley,2540169,Robert Woods,-0.867663,0.447,-1.314663
3617,2561039,Carlton Davis,2543488,Jarvis Landry,-0.867328,-0.036000000000000004,-0.831328
750,2495775,Eric Weddle,2556805,Johnny Holton,-0.86715,-0.867,-0.00014999999999998348
4714,2560877,Roquan Smith,2558266,George Kittle,-0.867092,0.44,-1.307092
123,2556587,Cre'von LeBlanc,2540160,Jordan Reed,-0.866689,-0.14,-0.726689
5199,2553655,Anthony Harris,2560810,Anthony Miller,-0.866447,0.299,-1.165447
4773,2540180,Tyrann Mathieu,2558832,Mo Alie-Cox,-0.860761,0.282,-1.142761
543,2560725,Minkah Fitzpatrick,2495450,A.J. Green,-0.86009,0.39299999999999996,-1.25309
2100,71441,Glover Quin,2557863,Zay Jones,-0.856008,-0.109,-0.747008
1636,2560753,Donte Jackson,2543491,Paul Richardson,-0.855635,0.322,-1.177635
4459,2560908,Leighton Vander Esch,2555415,Austin Hooper,-0.855201,0.23399999999999999,-1.089201
4900,2495872,Johnathan Joseph,2532887,Jermaine Kearse,-0.854566,-0.17800000000000002,-0.676566
3527,494277,Kendrick Lewis,2550198,Bennie Fowler,-0.854097,0.266,-1.120097
4937,2495251,Shareece Wright,2559153,Keelan Cole,-0.85398,-0.053,-0.8009799999999999
5219,2560741,Holton Hill,2543495,Davante Adams,-0.853293,0.389,-1.242293
1279,2552484,P.J. Williams,2495438,Kyle Rudolph,-0.853269,0.20800000000000002,-1.061269
5130,2543459,Anthony Barr,2543498,Brandin Cooks,-0.85302,0.49200000000000005,-1.34502
1902,2560952,Jaire Alexander,2543509,Allen Robinson,-0.852435,0.285,-1.137435
2072,2540288,Darius Slay,2561272,Trent Sherfield,-0.85181,0.038,-0.88981
1307,2552484,P.J. Williams,497326,Golden Tate,-0.851522,-0.009000000000000001,-0.842522
389,2556394,Chris Milton,2537931,Josh Gordon,-0.850714,0.544,-1.394714
1061,2553822,Curtis Riley,2532978,Jarius Wright,-0.850498,0.043,-0.893498
696,4365,Brandon Carr,2543488,Jarvis Landry,-0.849805,-0.036000000000000004,-0.813805
86,2543608,Dexter McDougle,2559153,Keelan Cole,-0.849217,-0.053,-0.796217
3446,2539320,Kenny Vaccaro,2560735,Michael Gallup,-0.849034,0.11599999999999999,-0.965034
746,4365,Brandon Carr,1032,Jordy Nelson,-0.848558,0.17600000000000002,-1.024558
101,2552315,Jordan Hicks,2559385,Dan Arnold,-0.848173,0.39399999999999996,-1.242173
1795,2543470,Ha Ha Clinton-Dix,2557863,Zay Jones,-0.847583,-0.109,-0.738583
4554,2552385,Adrian Amos,2543468,Mike Evans,-0.846407,0.39799999999999996,-1.244407
3719,2560917,Fred Warner,497326,Golden Tate,-0.846303,-0.009000000000000001,-0.837303
4658,2558176,Eddie Jackson,2558049,Michael Roberts,-0.846278,-0.535,-0.31127799999999994
4523,2550262,Joe Thomas,2543590,Cody Latimer,-0.846099,0.45299999999999996,-1.299099
4698,494289,Sherrick McManis,2495448,Randall Cobb,-0.84608,0.084,-0.93008
1596,2555175,James Bradberry,2560854,Calvin Ridley,-0.845996,0.483,-1.328996
4391,2541832,Jeff Heath,497326,Golden Tate,-0.845913,-0.009000000000000001,-0.836913
4237,2532848,Tashaun Gipson,2558207,Jonnu Smith,-0.844902,-0.042,-0.802902
1330,2555277,Eli Apple,2560854,Calvin Ridley,-0.84459,0.483,-1.3275899999999998
2760,2560713,Tremaine Edmunds,2560738,Chris Herndon,-0.843739,0.16,-1.003739
786,2556642,Patrick Onwuasor,2560770,Ronald Jones,-0.843216,-0.23600000000000002,-0.607216
5216,2552448,Trae Waynes,2558116,Aaron Jones,-0.84298,0.081,-0.9239799999999999
3301,2539943,D.J. Swearinger,2555224,Ezekiel Elliott,-0.84263,-0.055,-0.7876299999999999
4855,2495872,Johnathan Joseph,2532841,Michael Floyd,-0.842276,-0.225,-0.617276
3,2558175,Nate Gerry,2543583,Devonta Freeman,-0.842272,-0.746,-0.09627200000000002
5157,2553655,Anthony Harris,2559248,Ricky Seals-Jones,-0.842183,-0.486,-0.356183
2488,2532877,Trumaine Johnson,2560988,Antonio Callaway,-0.841781,-0.061,-0.780781
1931,2558119,Josh Jones,2556462,Robby Anderson,-0.841745,0.013999999999999999,-0.855745
2302,2543474,Darqueze Dennard,71269,Michael Crabtree,-0.841458,-0.079,-0.7624580000000001
2142,2495153,Marcus Gilchrist,497328,Demaryius Thomas,-0.841071,0.371,-1.212071
1072,2555277,Eli Apple,2533039,Alshon Jeffery,-0.84104,0.507,-1.3480400000000001
4366,2555536,Kavon Frazier,2557997,Christian McCaffrey,-0.840447,0.223,-1.063447
3650,2556456,Andrew Adams,2560968,Saquon Barkley,-0.840434,-0.083,-0.757434
2898,2556445,Brian Poole,2543491,Paul Richardson,-0.840356,0.322,-1.162356
3433,2560718,Rashaan Evans,2560957,Mark Andrews,-0.840342,0.759,-1.599342
5438,2541958,Jahleel Addae,2558266,George Kittle,-0.839357,0.44,-1.279357
1874,2560755,Josh Jackson,2553435,David Johnson,-0.836039,-0.223,-0.613039
2728,2557969,Matt Milano,2541316,Ryan Griffin,-0.835647,-0.006,-0.829647
3647,2557945,Justin Evans,2495826,Vernon Davis,-0.835087,0.39399999999999996,-1.229087
2117,71441,Glover Quin,2560814,J'Mon Moore,-0.834832,-0.251,-0.583832
640,2561316,Jalen Davis,2560801,Ray-Ray McCloud,-0.834502,-0.094,-0.740502
3011,2539978,Jon Bostic,2558105,Chris Godwin,-0.834459,0.28600000000000003,-1.1204589999999999
2203,2555394,Daryl Worley,2346,Pierre Garcon,-0.834399,-0.095,-0.739399
806,2555378,Tavon Young,2555468,Rashard Higgins,-0.834077,0.489,-1.323077
3291,2539943,D.J. Swearinger,2553895,Adam Humphries,-0.83304,0.276,-1.10904
2956,2539334,Desmond Trufant,2560894,Ian Thomas,-0.832782,0.196,-1.028782
187,2552389,Damarious Randall,2507166,Ted Ginn,-0.83233,-0.077,-0.7553300000000001
1418,2495807,Antoine Bethea,2552382,Malcolm Brown,-0.832295,0.435,-1.267295
5221,2532948,Harrison Smith,238498,Julian Edelman,-0.831926,0.13,-0.9619260000000001
4347,2539237,D.J. Hayden,2556404,Maurice Harris,-0.830169,-0.298,-0.5321690000000001
2381,2556367,William Jackson,1581,DeSean Jackson,-0.829576,0.207,-1.036576
1824,2557996,Kevin King,2540169,Robert Woods,-0.829454,0.447,-1.276454
690,2556642,Patrick Onwuasor,2543743,Carlos Hyde,-0.829357,-0.462,-0.367357
3587,2506861,Brent Grimes,2508061,Antonio Brown,-0.828922,0.114,-0.942922
3766,2543741,Jimmie Ward,497236,Jimmy Graham,-0.826977,0.18600000000000003,-1.012977
1475,2530491,Josh Bynes,2558266,George Kittle,-0.826704,0.44,-1.266704
5250,2543459,Anthony Barr,2540020,Theo Riddick,-0.826613,-0.226,-0.6006130000000001
3910,2540197,Nickell Robey-Coleman,2561002,DaeSean Hamilton,-0.826569,0.064,-0.8905689999999999
4008,2552488,Marcus Peters,2552600,Nelson Agholor,-0.825617,0.204,-1.029617
5053,2552265,Steven Nelson,2543498,Brandin Cooks,-0.825391,0.49200000000000005,-1.317391
3133,496727,Morgan Burnett,497322,Emmanuel Sanders,-0.825235,0.221,-1.046235
5182,2555156,Jayron Kearse,2495466,Mark Ingram,-0.825157,-0.316,-0.5091570000000001
3371,2558065,Adoree' Jackson,2540202,Kenny Stills,-0.823442,0.384,-1.207442
1314,2532431,Craig Robertson,2560949,Josh Adams,-0.823279,-0.24100000000000002,-0.582279
1609,2555175,James Bradberry,2495450,A.J. Green,-0.823009,0.39299999999999996,-1.216009
2883,2556445,Brian Poole,2543496,Odell Beckham Jr.,-0.821884,0.305,-1.126884
60,2552689,Ronald Darby,2552608,Stefon Diggs,-0.821771,-0.02,-0.801771
4719,2552385,Adrian Amos,2558266,George Kittle,-0.821378,0.44,-1.261378
4840,2535693,Johnson Bademosi,2552409,DeVante Parker,-0.821186,-0.040999999999999995,-0.7801859999999999
1356,2555530,Vonn Bell,2553895,Adam Humphries,-0.820714,0.276,-1.096714
3810,2558157,Ahkello Witherspoon,1581,DeSean Jackson,-0.819507,0.207,-1.026507
